page,title,info,intro,href
8,访谈:这位新生代IT农民工，入职起薪12K！,作者：管理员   类别：学院动态   日期：2021-08-26 11:08:28   阅读：2452 次   消耗积分：0 分,近段时间朋友圈刷屏了“新生代农民工”起初很是纳闷，新生代？农民工？这两个词组合在一起要表达啥？很多朋友可能也像小蜗一样我们以为的新生代农民工官方认证的新生代农民...,http://old.woniuxy.com/note/771
8,资讯:蜗牛学苑上海校区Java开发学科又开新班！,作者：管理员   类别：学院动态   日期：2021-08-26 11:02:56   阅读：2529 次   消耗积分：0 分,哈喽，各位小伙伴大家好呀！翻过夏章，打开秋序。在这美好的时节，本周蜗牛学苑又迎来了Java开发班的小蜗牛们。开班典礼上班主任汪老师作为主持人先给大家介绍了蜗牛学苑...,http://old.woniuxy.com/note/770
8,资讯:拿来吧你！测试开发入门精选视频+辅助学习资料！...,作者：管理员   类别：学院动态   日期：2021-08-26 10:58:45   阅读：2521 次   消耗积分：0 分,很多转行接触测试的小白在刚刚入门学习的时候都会困惑，想要从事一份测试工作需要掌握哪些技术知识呢？怎么做才能有效进行学习提升呢？脱产学习测试后期职业发展又该如何规...,http://old.woniuxy.com/note/769
8,资讯:深圳，蜗牛学苑来啦！,作者：管理员   类别：学院动态   日期：2021-08-18 11:08:08   阅读：2489 次   消耗积分：0 分,各位小伙伴，大家好！今天带来了特特特特大好消息~深圳，蜗牛学苑来啦！（官宣）首期最低立减2000元深圳，国家计划单列市，超大城市，国务院批复确定的中国经济特区、全国...,http://old.woniuxy.com/note/768
8,资讯:蜗牛学苑成都、天府、西安、重庆四校区齐开班啦！,作者：管理员   类别：学院动态   日期：2021-08-18 10:44:22   阅读：2481 次   消耗积分：0 分,哈喽，小伙伴们大家好呀~昨天成都、天府、重庆、西安迎来开班，开班合照奉上！成都校区西安校区重庆校区天府校区开班仪式上各校区的主持人给大家介绍了蜗牛学苑创建背景、...,http://old.woniuxy.com/note/767
8,资讯:最新就业喜报，机遇之下勇敢果敢的人都实现了薪水...,作者：管理员   类别：学院动态   日期：2021-08-18 10:35:40   阅读：2626 次   消耗积分：0 分,哈喽，大家好呀~本周蜗牛又传来了最新就业信息，小蜗牛们上交了一份令人惊喜的答卷。这让我们看到，所有的付出和努力都会有回应。成都校区web前端、Java开发方向的同学顺...,http://old.woniuxy.com/note/766
8,访谈:电气自动化转行测试，薪资翻倍，入职起薪12K!,作者：管理员   类别：学院动态   日期：2021-08-18 10:24:38   阅读：2557 次   消耗积分：0 分,各位小伙伴，大家好呀~今天给大家介绍两位西安校区转行学IT的小蜗牛，他们已经拿到了offer进入企业上班啦，在顺利拿到offer后也分享了自己在蜗牛学习的一些体会感受、以...,http://old.woniuxy.com/note/765
9,资讯:再创“薪”高！最新Java就业班均薪10057元，最...,作者：管理员   类别：学院动态   日期：2021-08-12 14:59:03   阅读：2822 次   消耗积分：0 分,各位小伙伴，大家好呀~蜗牛学苑各校区每周都有不少学员陆续就业，本周就业薪资再创“薪高，平均薪资突破1万。武汉校区Java最新就业班，最高薪资17000元，平均月薪10057...,http://old.woniuxy.com/note/764
9,资讯:蜗牛学苑魔鬼式训练，提前感受996，敢来吗？,作者：管理员   类别：学院动态   日期：2021-08-12 14:52:38   阅读：2341 次   消耗积分：0 分,还未入学前，你以为的蜗牛学习生活是怎样的？这样？不是上课就是在练习这样？除了上课、练习还有考核还是这样？学员上台讲解自己的项目NoNoNo，当然不全是以上这样，还有...,http://old.woniuxy.com/note/763
9,资讯:这是一则寻“人”启事，总奖金12800元！,作者：管理员   类别：学院动态   日期：2021-08-12 14:44:59   阅读：2630 次   消耗积分：0 分,老铁，你好！今天这篇文章来自于蜗牛学苑的兄弟机构凡云教育（他们专注于线上IT培训）凡云教育近期在搞一个寻“人”活动那么，寻谁呢？寻“八阿哥”当然凡云寻找的“八阿...,http://old.woniuxy.com/note/762
9,访谈:作为应届生他手拿多个10K+的offer，竟然说太累...,作者：管理员   类别：学院动态   日期：2021-08-12 14:38:45   阅读：2526 次   消耗积分：0 分,各位小伙伴，大家好呀~今天给大家介绍两位近期上海校区就业的小伙伴，在竞争激烈的一线城市，她零基础转行测试拿到12K薪资成功进入IT行业；他今年应届毕业转行学Java，刚...,http://old.woniuxy.com/note/761
9,资讯:8月编程排行出炉，这次Python赶超Java排行第二...,作者：管理员   类别：学院动态   日期：2021-08-12 12:23:05   阅读：2434 次   消耗积分：0 分,8月Tiobe编程排行榜新鲜出炉，Python再次发力赶超Java排行第二，Python的火，有目共睹。蜗牛学苑的软件测试、测试开发课程就是以Python为核心精心打造的，包含了Pyt...,http://old.woniuxy.com/note/760
9,资讯:就业阶段，蜗牛合作企业上演“抢人大战”？,作者：管理员   类别：学院动态   日期：2021-08-04 11:05:24   阅读：2843 次   消耗积分：0 分,哈喽，大家好呀~近两周时间蜗牛学苑多个校区都迎来了Java、前端、测试方向的学员就业，而企业上门的火热程度完全不亚于这段时间成都天天超35°的高温天气，蜗牛学苑几乎每...,http://old.woniuxy.com/note/759
9,资讯:为培养合格、优秀的网安人才，蜗牛学苑都做了哪些...,作者：管理员   类别：学院动态   日期：2021-08-04 10:58:27   阅读：2719 次   消耗积分：0 分,各位小伙伴大家好呀~上次推文中提到蜗牛学苑的网络安全方向课程在蜗牛学苑CEO邓强老师的带领下进行了课程的升级，我们全新升级的课程大纲内容就此与大家见面了。网安课程...,http://old.woniuxy.com/note/758
9,资讯:送B站会员，白嫖Python测试开发全套课程视频及...,作者：管理员   类别：学院动态   日期：2021-08-04 10:51:33   阅读：2507 次   消耗积分：0 分,哈喽，大家好呀~自蜗牛学苑Java开发课程资料推出可白嫖后，隔三差五就有小伙伴过来询问，Python测试开发的资料出来了吗？Web前端方向资料视频出来了吗？某某老师的上课...,http://old.woniuxy.com/note/757
9,访谈:211院校毕业的他，选择来蜗牛提升学习……,作者：管理员   类别：学院动态   日期：2021-08-04 10:45:02   阅读：2857 次   消耗积分：0 分,各位小伙伴，大家好呀~今天给大家介绍两位web前端方向的小蜗牛们，他们在拿到offer后接受了小蜗的采访，分享了自己在蜗牛期间的学习情况，同时也向学弟学妹们传授了一些...,http://old.woniuxy.com/note/756
9,资讯:为什么蜗牛学院突然更名为“蜗牛学苑”？,作者：管理员   类别：学院动态   日期：2021-07-27 10:50:21   阅读：2963 次   消耗积分：0 分,大家好，我是蛋哥。熟悉和关注我们的小伙伴们应该已经发现了，原“蜗牛学院”突然改名成“蜗牛学苑”了，是的，真的改了。官方认证账号改了，官方网站改了，群Logo和群名...,http://old.woniuxy.com/note/755
10,资讯:蜗牛学苑成都、重庆校区又开新班啦~,作者：管理员   类别：学院动态   日期：2021-07-27 10:43:25   阅读：2618 次   消耗积分：0 分,成都、重庆迎来开班，开班合照奉上！成都校区重庆校区开班仪式上各校区的主持人给大家介绍了蜗牛学苑创建背景、发展历程、学习管理制度等。在主持人简单介绍后，各校区负责...,http://old.woniuxy.com/note/754
10,访谈:王者荣耀游戏客服转测试，入职薪资13.5K……,作者：管理员   类别：学院动态   日期：2021-07-27 10:18:18   阅读：2865 次   消耗积分：0 分,各位小伙伴，大家好呀~今天给大家介绍几位测试开发方向的小蜗牛们，他们在拿到offer后接受了小蜗的采访，分享了自己就业阶段的情况，同时也向学弟学妹们传授了一些学习和...,http://old.woniuxy.com/note/753
10,资讯:上海校区Java36期全员就业，最高薪资17K，平均...,作者：管理员   类别：学院动态   日期：2021-07-27 10:10:33   阅读：2848 次   消耗积分：0 分,各位小伙伴，大家好呀~今天给大家分享蜗牛学院上海校区36期Java开发班学员的就业喜报。本班一共18人，最高薪资17000元，平均月薪12278元，班上10000元以上薪资有15人...,http://old.woniuxy.com/note/752
10,资讯:蜗牛学苑“Open”计划，Java开发视频教程带你轻...,作者：管理员   类别：学院动态   日期：2021-07-27 10:01:36   阅读：2472 次   消耗积分：0 分,哈喽，小伙伴们大家好呀~蜗牛学苑提供给小伙伴们白嫖的Java开发精品课程视频播放量已经突破14万啦!文末依旧有福利，小伙伴们可别错过呀看来我们分享给大家白嫖的课程正是...,http://old.woniuxy.com/note/751
10,漫谈:2021年了，学UI设计还吃香吗？,作者：管理员   类别：学院动态   日期：2021-07-19 10:55:55   阅读：2694 次   消耗积分：0 分,各位老铁，大家好呀~最近很多来咨询UI设计的小伙伴都在问：现在学UI设计还吃香吗？据资料统计：UI设计行业总体情况来看，随着工作年限增长，从业者薪资呈上升趋势。其中...,http://old.woniuxy.com/note/750
10,资讯:一文读懂：阿多比设计“高校UI设计实训”活动！,作者：管理员   类别：学院动态   日期：2021-07-19 10:52:10   阅读：2455 次   消耗积分：0 分,6月28日-7月9日，阿多比的老师们前往了重庆科创学院开展了为期2周的全链路UI设计实训课程（以下简称“实训”）。此次实训主要以实现全视听APP产品设计为项⽬案例，针对...,http://old.woniuxy.com/note/749
